feature,importance
RTC_INTF_SYSFS,2.45752886281468e-06
COMMON_CLK_WM831X,7.365696528982269e-08
FTRACE_MCOUNT_RECORD,1.7465299610788972e-06
X86_P4_CLOCKMOD,1.0360151788445051e-05
COMPAT_FOR_U64_ALIGNMENT,1.643661811120758e-07
PATA_CMD640_PCI,1.3894100933523987e-09
HW_RANDOM,1.991035031330542e-06
DVB_DIB7000M,1.0522402588890542e-08
RTC_INTF_PROC,1.9919189083896898e-07
FTRACE_SELFTEST,5.199387582213539e-07
X86_CPUFREQ_NFORCE2,0.0
SYSVIPC_COMPAT,2.430420803785273e-07
CARL9170,0.0
TWL4030_WATCHDOG,1.43449034727771e-07
DVB_DIB8000,9.116358368657282e-09
RTC_INTF_DEV,1.8153419590698372e-07
COMMON_CLK_VERSATILE,1.9643653928536031e-07
FTRACE_STARTUP_TEST,1.4926495829047293e-05
X86_LONGRUN,0.0
HAVE_ATOMIC_IOMAP,0.0
CARL9170_LEDS,0.0
SERIAL_STM32,6.121167643508568e-07
STMP3XXX_RTC_WATCHDOG,3.133898252521858e-07
DVB_TUNER_DIB0070,6.593687773504067e-10
RTC_INTF_DEV_UIE_EMUL,9.30880457798092e-08
CLK_SP810,9.195972952646464e-07
EVENT_TRACE_TEST_SYSCALLS,3.055415673249006e-06
X86_LONGHAUL,0.0
CARL9170_DEBUGFS,0.0
SERIAL_STM32_CONSOLE,2.293546897380189e-08
DVB_TUNER_DIB0090,4.3115626581287974e-07
RTC_DRV_TEST,8.317810166092472e-08
RTC_DRV_STMP,3.61169085781833e-07
MMIOTRACE,2.2089741076200302e-05
NLATTR,0.00023160361605873648
PATA_MPIIX,2.5570492913000674e-11
CARL9170_WPC,1.0832664851665565e-10
SERIAL_MVEBU_UART,4.523238773121557e-08
NUC900_WATCHDOG,6.33566131284502e-09
MEDIA_TUNER_MT2266,1.982582451093553e-07
RTC_DRV_88PM860X,3.639884418154765e-07
COMMON_CLK_MAX77686,8.70395272391224e-08
GENERIC_NET_UTILS,9.973134142779784e-06
PATA_NS87410,4.050817702878339e-10
CARL9170_HWRNG,0.0
SERIAL_MVEBU_CONSOLE,2.531663035306771e-07
TS4800_WATCHDOG,1.7392493683580582e-10
MEDIA_TUNER_XC4000,5.116534707836345e-07
RTC_DRV_88PM80X,1.5283082808347617e-07
COMMON_CLK_RK808,1.18872549739449e-10
TRACING_MAP,1.8161151293466436e-06
X86_SPEEDSTEP_LIB,3.604893534782935e-07
COMPAT_NETLINK_MESSAGES,3.3838707704850056e-07
PATA_OPTI,1.1406037671410558e-09
ATH6KL,0.0
SERIAL_OWL,4.1336746885704813e-07
DVB_USB_UMT_010,0.0
RTC_DRV_ABB5ZES3,3.110857906003183e-07
COMMON_CLK_HI655X,5.528531878320636e-07
HIST_TRIGGERS,2.17186809523367e-07
X86_SPEEDSTEP_RELAXED_CAP_CHECK,0.0
WEXT_CORE,4.1533376966507684e-07
ATH6KL_SDIO,0.0
TS72XX_WATCHDOG,1.5210562552808183e-06
DVB_MT352,2.8173606399513775e-08
RTC_DRV_ABX80X,5.055893751495251e-07
COMMON_CLK_SI5351,1.204165805835916e-06
NET_INGRESS,3.6648708079108684e-07
ATH6KL_USB,0.0
SERIAL_OWL_CONSOLE,1.989640275493071e-11
DVB_USB_CXUSB,1.3659497389444974e-07
COMMON_CLK_SI514,1.4364366980573965e-06
TRACEPOINT_BENCHMARK,1.989361036027638e-06
DRM_VIA,6.930548430164706e-06
SND_HDA_CODEC_ANALOG,2.2004462874888305e-08
DRM_SAVAGE,4.4416721061474356e-07
SND_HDA_CODEC_SIGMATEL,1.4905630457398276e-10
FB_NOTIFY,4.773731445338287e-07
SND_HDA_CODEC_VIA,0.0
FIRMWARE_EDID,7.476974890118164e-06
SND_HDA_CODEC_HDMI,2.6509889962744592e-11
FB_DDC,4.1592022239280805e-06
SND_HDA_CODEC_CIRRUS,1.783440273385467e-07
FB_BOOT_VESA_SUPPORT,2.332799279811548e-06
SND_HDA_CODEC_CONEXANT,4.399225921453519e-09
SND_HDA_CODEC_CA0110,4.863542065316651e-09
FB_FOREIGN_ENDIAN,3.7377519880417204e-05
SND_HDA_CODEC_CA0132,0.0
SND_HDA_CODEC_CA0132_DSP,2.2906465952748278e-07
FB_BOTH_ENDIAN,6.905233186288305e-08
SND_HDA_DSP_LOADER,1.6435601889045522e-05
SND_HDA_CODEC_CMEDIA,2.0883657797067294e-08
FB_HECUBA,9.209596305220685e-07
SND_HDA_CODEC_SI3054,0.0
FB_SVGALIB,1.9859205739087917e-06
SND_HDA_I915,5.3671507358843995e-06
FB_MODE_HELPERS,1.1397247894141977e-06
SND_HDA_EXT_CORE,6.845538769433686e-06
FB_TILEBLITTING,1.0923202386897508e-06
MICROCODE_OLD_INTERFACE,2.3763999926450342e-05
SCSI_CONSTANTS,6.549886822757686e-05
ADIS16203,2.960737690281071e-08
MCB_PCI,1.6885432687669536e-08
X86_MSR,3.502582835624701e-07
MTD_MT81xx_NOR,4.184714980788038e-08
SCSI_LOGGING,6.162411547068952e-07
ADIS16209,9.111121507077626e-07
MCB_LPC,8.678852354657704e-07
X86_CPUID,7.728258444347174e-07
MTD_SPI_NOR_USE_4K_SECTORS,9.884334256882538e-07
SCSI_SCAN_ASYNC,1.8349425421233081e-07
SOC_RENESAS,2.072353861225972e-07
HIGHMEM4G,0.0
SPI_ASPEED_SMC,2.1488462046489868e-09
SCSI_SPI_ATTRS,1.2645660361615764e-05
ADIS16240,6.217289258339811e-09
RST_RCAR,3.912384751131491e-07
NOHIGHMEM,0.0
SCSI_FC_ATTRS,3.035809676503904e-06
AD7606,1.123979255169002e-06
HIGHMEM64G,0.0
SCSI_ISCSI_ATTRS,0.0002676790686611972
SPI_BCM63XX,6.358664080936513e-07
IIO_TRIGGERED_BUFFER,7.787110255902384e-07
VMSPLIT_3G,0.0
SPI_CADENCE_QUADSPI,1.3578306001133385e-09
SCSI_SAS_LIBSAS,7.388034825868168e-07
SPI_BCM63XX_HSSPI,1.1611788476176251e-07
AD7606_IFACE_PARALLEL,1.64961094128261e-08
SYSC_R8A7743,1.3866450984504366e-07
SPI_FSL_QUADSPI,2.6694230066665936e-07
SCSI_SAS_ATA,2.205819926546605e-08
SPI_BCM_QSPI,9.260292876478903e-07
AD7606_IFACE_SPI,2.666464997619374e-07
SYSC_R8A7745,1.9628284151629767e-06
RAS_CEC,9.699615138546764e-07
VMSPLIT_2G,0.0
SPI_HISI_SFC,6.952516023372849e-07
ATA,2.1901741738565308e-07
AD7780,2.9182540082881482e-08
SYSC_R8A7779,3.525328760684896e-08
THUNDERBOLT,1.3822371034560867e-07
SPI_NXP_SPIFI,2.0893137706464423e-10
SCSI_SAS_HOST_SMP,8.654107729313421e-06
SPI_BUTTERFLY,2.141788807828577e-07
SYSC_R8A7790,7.719796940237502e-08
AD_SIGMA_DELTA,4.417252460475357e-06
APPLE_PROPERTIES,2.9357299510704624e-07
SCSI_SRP_ATTRS,4.934987162935572e-06
SPI_CADENCE,5.404192083572786e-07
AD7816,2.1339505323346173e-09
SYSC_R8A7791,3.170836752612661e-07
ANDROID_BINDER_IPC,5.206229199801798e-07
SPI_INTEL_SPI,1.6774790057357994e-07
SCSI_LOWLEVEL,3.2088026280349745e-05
SPI_CLPS711X,2.298207954818925e-07
AD7192,2.503044580680343e-09
SYSC_R8A7792,5.285404655408273e-07
SPI_INTEL_SPI_PLATFORM,8.337663965980716e-07
ISCSI_TCP,8.184790483072303e-07
AD7280,3.405717577132173e-08
SYSC_R8A7794,5.4408963052404354e-09
SPI_STM32_QUADSPI,9.910460593130615e-07
ADT7316,8.694019574334508e-08
SYSC_R8A7795,8.617185373274937e-09
ANDROID_BINDER_IPC_32BIT,0.0
CRYPTO_CRC32C,4.947290379241336e-07
ISCSI_BOOT_SYSFS,5.396853337633615e-06
SYSC_R8A7796,1.791053841485969e-07
BLK_DEV_PMEM,2.5526331576510293e-09
MTD_UBI,1.648476769961898e-07
SCSI_CXGB3_ISCSI,3.024177215681456e-08
ADT7316_SPI,0.0
SYSC_RCAR,1.1741066884588448e-06
ND_BTT,1.166529585247272e-06
ETHERNET,1.6516923259283072e-08
SPI_DESIGNWARE,4.960155181023503e-07
ADT7316_I2C,3.204459244881401e-06
ROCKCHIP_GRF,7.322676010962767e-06
BTT,1.0706076079843578e-07
GENERIC_ISA_DMA,1.4072371157332232e-06
TOUCHSCREEN_ELO,6.871597813084822e-08
VIDEO_STM32_DCMI,2.7884591954333562e-08
HARDLOCKUP_CHECK_TIMESTAMP,0.0
HAVE_ACPI_APEI,1.1467049685244582e-08
ISA_DMA_API,1.5202172625345187e-06
TOUCHSCREEN_WACOM_W8001,5.41819313028657e-08
GENERIC_BUG,3.4661053009343617e-07
HAVE_ACPI_APEI_NMI,7.975412097250163e-08
SOC_CAMERA,1.1808096091064707e-10
BUG,2.4705789440950986e-07
HAVE_ALIGNED_STRUCT_PAGE,1.694224053025255e-06
TOUCHSCREEN_WACOM_I2C,8.390927566499484e-08
SOC_CAMERA_SCALE_CROP,0.0
GENERIC_BUG_RELATIVE_POINTERS,3.548872296561269e-07
SLUB,1.2669899003205195e-06
SOC_CAMERA_PLATFORM,6.05448433935815e-06
VIDEO_SH_MOBILE_CEU,1.5109829344908296e-10
ARCH_MAY_HAVE_PC_FDC,2.84969594153185e-06
HAVE_ARCH_HUGE_VMAP,0.0
VIDEO_SAMSUNG_EXYNOS4_IS,0.0
X86_PAE,0.0
TOUCHSCREEN_MAX11801,4.3153351742901204e-08
PINCTRL_STM32,1.5695812231834906e-07
VIDEO_EXYNOS4_IS_COMMON,0.0
TOUCHSCREEN_MCS5000,8.662056549240875e-08
PINCTRL_STM32F429,0.0
VIDEO_S5P_FIMC,0.0
TOUCHSCREEN_MMS114,9.7978473195356e-07
VIDEO_S5P_MIPI_CSIS,0.0
HAVE_ARCH_KASAN,9.273198016808151e-07
SPARSEMEM_VMEMMAP,1.115533348457343e-07
TOUCHSCREEN_MELFAS_MIP4,3.304406320919142e-10
PINCTRL_STM32F469,4.77035448250262e-09
B44,1.1388883040710737e-08
TOUCHSCREEN_MTOUCH,7.458627545067952e-07
TOUCHSCREEN_IMX6UL_TSC,6.401930533679572e-09
PINCTRL_STM32F746,1.1713681377118143e-07
SSB,2.1764341330888732e-07
TOUCHSCREEN_INEXIO,2.608651983361784e-07
B44_PCI_AUTOSELECT,8.693350524815335e-11
TOUCHSCREEN_MK712,1.6337978315815816e-07
PINCTRL_STM32H743,0.0
SSB_PCIHOST_POSSIBLE,7.0276506963975e-06
HAVE_ARCH_MMAP_RND_COMPAT_BITS,6.635489453366607e-08
SSB_PCIHOST,1.540326949918798e-06
COMPAT,4.7918666554389886e-08
B44_PCICORE_AUTOSELECT,1.437811220818825e-09
VIDEO_EXYNOS4_FIMC_IS,0.0
IP_SET_HASH_NETPORTNET,2.424241306795295e-07
NETXEN_NIC,0.0
HISAX_EURO,2.9111746190713576e-10
UIO_AEC,4.975285085129295e-07
NFS_FS,4.121868278785526e-08
MODULE_FORCE_LOAD,7.020791879093513e-08
IP_SET_HASH_NET,2.036715505944472e-09
QED_SRIOV,0.0
DE_AOC,4.185169847840685e-12
UIO_SERCOS3,2.472642544466813e-08
LOCKD,8.937070135184703e-08
CRYPTO_DES3_EDE_X86_64,3.451310630141293e-06
MODULE_UNLOAD,1.695071669899093e-07
IP_SET_HASH_NETNET,1.520388552996398e-11
QEDE,2.0396192230445084e-09
HISAX_NO_SENDCOMPLETE,1.4171850938688895e-08
UIO_PCI_GENERIC,6.884038531515488e-05
SUNRPC,0.0
CRYPTO_KHAZAD,3.358861499339235e-08
MODULE_FORCE_UNLOAD,4.985781141208558e-06
IP_SET_HASH_NETPORT,3.344191392168779e-07
HISAX_NO_LLC,0.0
UIO_NETX,5.375186511928812e-06
NFS_ACL_SUPPORT,6.824739586811351e-09
CRYPTO_SALSA20,1.4087803542255493e-06
IP_SET_HASH_NETIFACE,1.033062379153263e-08
QED_RDMA,0.0
HISAX_NO_KEYPAD,0.0
NFS_V3_ACL,5.0104894746406624e-12
CRYPTO_SALSA20_586,0.0
MODULE_SRCVERSION_ALL,7.340424292185468e-08
IP_SET_LIST_SET,0.0
HISAX_1TR6,1.2387399801118952e-12
NET_VENDOR_QUALCOMM,1.576426790235683e-07
TYPEC,3.4725789795373675e-07
NFS_V2,3.914554499979551e-11
CRYPTO_SALSA20_X86_64,3.3358267073798227e-07
MODULE_SIG,1.1258376282825663e-05
IP_VS_IPV6,6.496031765247617e-11
QCA7000,8.812684703122172e-11
HISAX_NI1,0.0
TYPEC_WCOVE,0.0
UIO_PRUSS,6.361116885820791e-07
NFS_V3,3.0867903198660313e-07
CRYPTO_CHACHA20_X86_64,9.297776461449333e-06
MODULE_SIG_FORCE,2.087687548960314e-08
IP_VS_DEBUG,0.0
QCA7000_SPI,2.267458048896663e-10
TYPEC_UCSI,1.4458636977250394e-06
UIO_MF624,2.155655423244371e-06
NFS_V4,5.733046533051656e-07
CRYPTO_SEED,4.902474062967443e-08
MODULE_SIG_ALL,4.146012287377515e-06
QCA7000_UART,0.0
UCSI_ACPI,5.630579730782135e-07
UIO_HV_GENERIC,7.747784575842093e-09
SUNRPC_GSS,6.084754693396895e-10
CRYPTO_SERPENT,2.878532137730578e-06
MODULE_SIG_SHA1,6.113425009171205e-08
QCOM_EMAC,1.0535880774349206e-08
HISAX_16_3,0.0
USB_LED_TRIG,1.1852348614696747e-06
VFIO_IOMMU_TYPE1,1.1619501707016539e-07
NFS_SWAP,3.588942134592011e-09
CRYPTO_SERPENT_SSE2_X86_64,2.407760533236683e-06
IP_VS_PROTO_TCP,2.145194724375219e-10
NET_VENDOR_REALTEK,1.455603073164424e-07
HISAX_TELESPCI,9.943449156386493e-06
UWB_I1480U,2.140814689460071e-07
VFIO,1.1536753640124314e-09
SUNRPC_SWAP,6.265683913532049e-11
CRYPTO_SHA1,8.204994942554727e-07
CRYPTO_SERPENT_SSE2_586,0.0
IP_VS_PROTO_UDP,0.0
ATP,4.57500666366241e-09
MMC_DEBUG,1.4944721059110625e-07
NFS_V4_1,2.1542596669106113e-10
CRYPTO_SERPENT_AVX_X86_64,8.265760952880994e-07
IP_VS_PROTO_AH_ESP,0.0
8139CP,4.964544566895499e-11
HISAX_S0BOX,9.569379568040992e-10
SUNRPC_BACKCHANNEL,4.397991284368292e-07
CRYPTO_SHA256,0.0
CRYPTO_SERPENT_AVX2_X86_64,2.279393003548181e-07
IP_VS_PROTO_ESP,6.154816913203608e-07
HISAX_AVM_A1,0.0
8139TOO,5.1073208715544205e-09
PWRSEQ_EMMC,1.6035660030480924e-08
NFS_V4_2,0.0
CRYPTO_TEA,1.3810074783580683e-05
IP_VS_PROTO_AH,1.8872764920749104e-08
8139TOO_PIO,4.658766719384323e-10
HISAX_FRITZPCI,1.0040948909240013e-08
PWRSEQ_SD8787,1.3182702844939769e-08
VFIO_VIRQFD,0.0
PNFS_FILE_LAYOUT,6.125136945755969e-09
CRYPTO_TWOFISH,3.0137798509306243e-06
IP_VS_PROTO_SCTP,2.7846575086379676e-11
8139TOO_TUNE_TWISTER,0.0
HISAX_AVM_A1_PCMCIA,1.0549067654062975e-09
PWRSEQ_SIMPLE,1.433779478748627e-07
PNFS_BLOCK,0.0
CRYPTO_SHA512,2.5283680922232462e-06
CRYPTO_TWOFISH_COMMON,4.824759016733804e-07
IP_VS_RR,0.0
8139TOO_8129,0.0
HISAX_ELSA,3.450908360969422e-08
MMC_BLOCK,1.4136278951823449e-08
PNFS_FLEXFILE_LAYOUT,0.0
CRYPTO_TWOFISH_586,0.0
NFC_MICROREAD,1.8686706193240882e-06
CHARGER_BQ24257,2.4593285217364467e-07
SND_SOC_SSM4567,1.0574144748977478e-07
BH1780,8.847940311822051e-07
ZONE_DMA32,0.0
NFC_MICROREAD_I2C,0.0
CHARGER_BQ24735,4.642399947818375e-06
CM32181,1.2935849423252294e-05
AUDIT_ARCH,0.0
NFC_MICROREAD_MEI,0.0
CHARGER_BQ25890,1.2848968465702276e-06
SND_SOC_INTEL_SKL_NAU88L25_MAX98357A_MACH,2.2078044196245766e-07
CM3232,1.900255647881031e-06
NFC_MRVL,1.0943119277209974e-10
CHARGER_SMB347,3.3404374570728093e-06
CM3323,4.443349546463144e-08
NFC_MRVL_USB,0.0
CHARGER_TPS65090,8.04102179198401e-08
CM3605,5.210645710745672e-07
NFC_MRVL_UART,8.719761816232907e-10
MFD_TPS65090,3.280622215198003e-06
FB_SSD1307,1.3337598046497198e-07
CM36651,1.5633580388215578e-06
NFC_MRVL_I2C,5.553317751982643e-08
CHARGER_TPS65217,1.6085441305412674e-07
FB_SM712,0.0004853139309691596
IIO_CROS_EC_LIGHT_PROX,6.111297678977277e-07
KASAN,0.00772661519502763
NFC_MRVL_SPI,0.0
BATTERY_GAUGE_LTC2941,3.359696977978772e-07
SND_SOC_CS42XX8_I2C,6.942130375544532e-08
GP2AP020A00F,1.3217355221492434e-05
NFC_ST21NFCA,3.975310632107638e-09
LCD_L4F00242T03,5.330015306250061e-09
SND_SOC_BT_SCO,3.5761305238936043e-06
SENSORS_ISL29018,9.20967799066317e-07
NFC_ST21NFCA_I2C,1.118569059841505e-09
LCD_LMS283GF05,4.561615419241083e-08
HAVE_INTEL_TXT,4.046210376826021e-09
NFC_ST_NCI,3.80536568521955e-07
LCD_LTV350QV,2.236931190187862e-06
SENSORS_ISL29028,2.558111273052958e-07
X86_32_SMP,0.0
NFC_ST_NCI_I2C,5.861704440299486e-07
BATTERY_GOLDFISH,2.7336212803631045e-07
LCD_ILI922X,1.8239895013977684e-07
ISL29125,8.92988609716199e-05
X86_64_SMP,4.805690102637298e-06
NFC_ST_NCI_SPI,1.8229001954951065e-12
BATTERY_RT5033,2.1194565655892118e-07
LCD_ILI9320,3.1940647734485983e-07
HID_SENSOR_ALS,3.5420817736844895e-07
X86_32_LAZY_GS,0.0
NFC_NXP_NCI,2.5332204362899517e-08
MFD_RT5033,8.388126960531205e-06
LCD_TDO24M,3.654627073651875e-06
NFC_NXP_NCI_I2C,0.0
LCD_VGG2432A4,2.446616102987457e-07
HID_SENSOR_PROX,7.0473941898411804e-06
NFC_S3FWRN5,8.579253991858055e-10
CHARGER_RT9455,6.384676554597459e-06
LCD_PLATFORM,2.2607167951798385e-08
SND_MXS_SOC,6.058491670462063e-06
JSA1212,4.122310940897152e-06
NFC_S3FWRN5_I2C,9.54323136207148e-08
HWMON_VID,6.055972281833028e-09
SND_SOC_MXS_SGTL5000,1.6712916716099177e-10
RPR0521,1.3846656727033777e-08
NET_EGRESS,8.611107073505366e-09
HAVE_ARCH_COMPAT_MMAP_BASES,1.1785929987201557e-08
NET_L3_MASTER_DEV,1.0624838928716654e-07
PATA_PCMCIA,0.0
SERIAL_DEV_CTRL_TTYPORT,3.437730057008887e-07
ATH6KL_DEBUG,0.0
DVB_CX22702,1.4013032932980556e-10
RTC_DRV_BRCMSTB,1.283072828050617e-07
PACKET,3.957702459107154e-07
QRTR,2.479179305719668e-09
PATA_PLATFORM,4.2265470988963905e-07
TTY_PRINTK,2.560596967364458e-06
ATH6KL_TRACING,0.0
DVB_ATBM8830,9.559393344771358e-08
RTC_DRV_AS3722,3.0919338917061756e-08
CLKSRC_MMIO,3.571978224121489e-08
PACKET_DIAG,1.244142433136451e-06
QRTR_SMD,8.83689486758642e-08
PATA_OF_PLATFORM,4.978522616091451e-07
ATH6KL_REGDOMAIN,0.0
REGULATOR_DEBUG,1.3188964619527584e-05
DVB_LGS8GXX,1.2291131278480303e-09
RTC_DRV_DS1307,2.3339464691912775e-07
AR5523,0.0
UNIX,2.1516562834432776e-05
PATA_QDI,0.0
REGULATOR_VIRTUAL_CONSUMER,4.662670220797564e-06
MEDIA_TUNER_MXL5005S,3.0288170336066874e-08
RTC_DRV_DS1307_HWMON,1.322694433526864e-07
RPMSG,3.214421655702499e-05
WIL6210,2.2722456335186753e-08
UNIX_DIAG,3.8170175437466225e-07
HAVE_ARCH_TRANSPARENT_HUGEPAGE_PUD,0.0
NET_NCSI,7.614784034203718e-05
PATA_LEGACY,7.199831174629031e-09
REGULATOR_USERSPACE_CONSUMER,2.879293210913426e-06
MEDIA_TUNER_MAX2165,8.544745983290994e-08
RTC_DRV_DS1307_CENTURY,4.2121562464007973e-07
TLS,1.4811310016250201e-06
HAVE_ARCH_VMAP_STACK,0.0
RPS,7.265913740519022e-06
WIL6210_ISR_COR,1.2768051580010101e-09
PRINTER,4.607773952768906e-07
REGULATOR_88PM800,8.221593356169612e-09
DVB_USB_M920X,0.0
RTC_DRV_DS1374,6.652146418400297e-07
WIL6210_TRACING,0.0
INET,5.1006675425366914e-05
RFS_ACCEL,5.361698299389503e-05
LP_CONSOLE,9.137550064131289e-08
REGULATOR_88PM8607,7.712021839072239e-08
DVB_TDA1004X,1.8131177276992468e-07
RTC_DRV_DS1374_WDT,7.431833068919796e-08
ATH10K,3.4217344344597976e-09
PATA_RZ1000,9.015263856101147e-10
PPDEV,5.134147247460062e-06
REGULATOR_ACT8865,6.169727780544968e-07
MEDIA_TUNER_QT1010,2.694509449668957e-08
RTC_DRV_DS1672,1.88346235344234e-06
CRYPTO_AES,0.0
CPU_RMAP,3.1108267622366455e-05
XPS,3.138009056285383e-05
ATH10K_PCI,0.0
HVC_DRIVER,3.371625030670848e-06
REGULATOR_ACT8945A,2.241678527815129e-08
MEDIA_TUNER_TDA827X,4.866064144117346e-09
RTC_DRV_HYM8563,1.5372929480468841e-07
CRYPTO_GCM,1.3885090042411998e-06
ATH10K_AHB,0.0
XFRM,1.0528593210480266e-05
HWBM,0.0
HVC_IRQ,3.211219053548011e-08
REGULATOR_AD5398,6.71468169140554e-07
RTC_DRV_LP8788,7.058648540079414e-10
ATH10K_SDIO,0.0
HAVE_CONTEXT_TRACKING,0.0
CGROUP_NET_PRIO,5.740543094236174e-06
GRO_CELLS,1.8720724401671674e-05
PATA_WINBOND_VLB,0.0
REGULATOR_AAT2870,8.278947286342866e-07
DVB_USB_DIGITV,0.0
RTC_DRV_MAX6900,2.2913406191737191e-07
ATH10K_DEBUG,0.0
XFRM_OFFLOAD,2.7990865794473197e-07
NET_RX_BUSY_POLL,0.00021609624884467044
PATA_ACPI,3.9314227740165775e-10
REGULATOR_AB3100,3.463510192582997e-07
DVB_NXT6000,1.0529336644670352e-07
